#
#""	"S1,1 [Mag]"	"S1,1 [Pha in deg.]"	"Ref.Imp. [Mag]"	"Ref.Imp. [Pha in deg.]"
#------------------------------------------------------------------------------
1.6870000362396	0.13896358661570	-74.814062320360	618.47344487797	0.0000000000000
1.6900000572205	0.13832909134325	-76.886683187475	616.62312779266	0.0000000000000
1.6929999589920	0.13764640589437	-78.952419273522	614.79908760994	0.0000000000000
1.6959999799728	0.13691712496456	-81.010615345727	613.00061165407	0.0000000000000
1.6990000009537	0.13614298804621	-83.060573708730	611.22722185315	0.0000000000000
1.7020000219345	0.13532579556629	-85.101625449410	609.47838339083	0.0000000000000
1.7050000429153	0.13446738500191	-87.133196830542	607.75357666841	0.0000000000000
1.7079999446869	0.13356969828838	-89.154605185136	606.05236433163	0.0000000000000
1.7109999656677	0.13263469880951	-91.165330874501	604.37412104709	0.0000000000000
1.7139999866486	0.13166443396961	-93.164773259911	602.71843886430	0.0000000000000
1.7170000076294	0.13066095527903	-95.152386045062	601.08485508455	0.0000000000000
1.7200000286102	0.12962638928583	-97.127690208802	599.47291991089	0.0000000000000
1.7230000495911	0.12856288669386	-99.090180328886	597.88219587382	0.0000000000000
1.7259999513626	0.12747259845516	-101.03939352931	596.31231953137	0.0000000000000
1.7289999723434	0.12635768223489	-102.97492031339	594.76275239577	0.0000000000000
1.7319999933243	0.12522037168883	-104.89636004268	593.23315479700	0.0000000000000
1.7350000143051	0.12406282766312	-106.80334997838	591.72313511133	0.0000000000000
1.7380000352859	0.12288724065615	-108.69555975163	590.23231202214	0.0000000000000
1.7410000562668	0.12169580548951	-110.57272459486	588.76031432111	0.0000000000000
1.7439999580383	0.12049063893058	-112.43456772347	587.30683789453	0.0000000000000
1.7469999790192	0.11927390507453	-114.28089042111	585.87141535348	0.0000000000000
1.7500000000000	0.11804767311489	-116.11153140468	584.45376199418	0.0000000000000
1.7530000209808	0.11681399833722	-117.92636821975	583.05354391007	0.0000000000000
1.7560000419617	0.11557488768557	-119.72532767628	581.67043548593	0.0000000000000
1.7589999437332	0.11433226513688	-121.50839372819	580.30417343596	0.0000000000000
1.7619999647141	0.11308804241213	-123.27557893605	578.95433986680	0.0000000000000
1.7649999856949	0.11184400699150	-125.02697274327	577.62068800179	0.0000000000000
1.7680000066757	0.11060184974883	-126.76269134374	576.30292386721	0.0000000000000
1.7710000276566	0.10936328162198	-128.48296612725	575.00076074863	0.0000000000000
1.7740000486374	0.10812979265009	-130.18798085440	573.71391884885	0.0000000000000
1.7769999504089	0.10690286614232	-131.87807161505	572.44217545124	0.0000000000000
1.7799999713898	0.10568385415553	-133.55357358033	571.18516317821	0.0000000000000
1.7829999923706	0.10447397408152	-135.21488781706	569.94267301042	0.0000000000000
1.7860000133514	0.10327436218105	-136.86249939485	568.71445130511	0.0000000000000
1.7890000343323	0.10208603119396	-138.49692727248	567.50025034444	0.0000000000000
1.7920000553131	0.10090984106653	-140.11871294752	566.29982823990	0.0000000000000
1.7949999570847	0.099746537213886	-141.72848833782	565.11299562463	0.0000000000000
1.7979999780655	0.098596800635984	-143.32691001389	563.93942754045	0.0000000000000
1.8009999990463	0.097461068400770	-144.91468115354	562.77894607315	0.0000000000000
1.8040000200272	0.096339742750983	-146.49253628343	561.63133111851	0.0000000000000
1.8070000410080	0.095233047768418	-148.06128119928	560.49636742994	0.0000000000000
1.8099999427795	0.094141097037980	-149.62170325263	559.37388907226	0.0000000000000
1.8129999637604	0.093063872342333	-151.17464177631	558.26360123234	0.0000000000000
1.8159999847412	0.092001212140247	-152.72094202952	557.16534790050	0.0000000000000
1.8190000057220	0.090952863796238	-154.26147769427	556.07893263424	0.0000000000000
1.8220000267029	0.089918432526333	-155.79711222555	555.00416335204	0.0000000000000
1.8250000476837	0.088897392407446	-157.32872390825	553.94085210293	0.0000000000000
1.8279999494553	0.087889178257184	-158.85715621234	552.88885665438	0.0000000000000
1.8309999704361	0.086893054347237	-160.38332205243	551.84791360526	0.0000000000000
1.8339999914169	0.085908233736999	-161.90801258396	550.81788912465	0.0000000000000
1.8370000123978	0.084933813191945	-163.43205846924	549.79861113096	0.0000000000000
1.8400000333786	0.083968836408707	-164.95624211591	548.78991115913	0.0000000000000
1.8430000543594	0.083012262612957	-166.48131601686	547.79162430493	0.0000000000000
1.8459999561310	0.082062997002474	-168.00798567402	546.80362818212	0.0000000000000
1.8489999771118	0.081119887902346	-169.53690966462	545.82568630312	0.0000000000000
